Location,Date,Hour,Temperature,Condition,Pressure,Humidity,Luminosity,Rain,Place,Clothes
Cluj-Napoca,2022-10-06,18:00,11.6,Sunny,1029.0,65,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-06,19:00,10.7,Clear,1029.0,67,1.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-06,20:00,9.9,Partly cloudy,1030.0,70,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-10-06,21:00,9.0,Partly cloudy,1030.0,73,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-10-06,22:00,8.9,Partly cloudy,1030.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-06,23:00,8.8,Partly cloudy,1030.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,00:00,8.7,Partly cloudy,1030.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,01:00,9.0,Partly cloudy,1030.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,02:00,9.3,Partly cloudy,1030.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,03:00,9.6,Partly cloudy,1030.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,04:00,9.3,Partly cloudy,1030.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,05:00,9.0,Partly cloudy,1030.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,06:00,8.7,Partly cloudy,1030.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,07:00,8.2,Partly cloudy,1030.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,08:00,9.5,Partly cloudy,1030.0,71,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,09:00,11.1,Partly cloudy,1029.0,68,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,10:00,13.3,Partly cloudy,1029.0,62,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,11:00,15.4,Sunny,1028.0,57,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,12:00,17.3,Sunny,1028.0,51,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,13:00,17.7,Partly cloudy,1027.0,50,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,14:00,19.1,Cloudy,1026.0,49,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,15:00,19.2,Overcast,1026.0,48,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,16:00,17.5,Overcast,1026.0,54,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,17:00,15.9,Overcast,1026.0,60,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,18:00,14.2,Overcast,1025.0,65,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,19:00,13.8,Cloudy,1025.0,66,1.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-07,20:00,12.1,Cloudy,1025.0,67,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-07,21:00,12.9,Partly cloudy,1025.0,68,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-07,22:00,11.1,Partly cloudy,1025.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-07,23:00,10.1,Partly cloudy,1025.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,00:00,9.4,Clear,1025.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,01:00,9.1,Partly cloudy,1025.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,02:00,8.9,Partly cloudy,1024.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,03:00,8.6,Cloudy,1024.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,04:00,8.3,Cloudy,1024.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,05:00,8.0,Overcast,1024.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,06:00,7.7,Overcast,1023.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,07:00,8.2,Overcast,1023.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,08:00,9.9,Overcast,1023.0,76,2.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,09:00,12.4,Cloudy,1023.0,72,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,10:00,14.9,Cloudy,1022.0,68,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,11:00,15.9,Overcast,1021.0,64,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,12:00,17.0,Overcast,1021.0,60,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,13:00,17.3,Overcast,1020.0,58,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,14:00,17.7,Overcast,1020.0,56,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,15:00,18.0,Overcast,1019.0,55,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,16:00,16.8,Cloudy,1019.0,59,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,17:00,15.6,Cloudy,1019.0,64,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,18:00,14.4,Partly cloudy,1019.0,69,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-08,19:00,14.0,Partly cloudy,1019.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,20:00,13.5,Partly cloudy,1019.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,21:00,13.1,Partly cloudy,1019.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,22:00,12.7,Partly cloudy,1019.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-08,23:00,12.2,Partly cloudy,1019.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,00:00,11.8,Partly cloudy,1019.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,01:00,10.8,Partly cloudy,1019.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,02:00,10.4,Partly cloudy,1019.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,03:00,10.2,Cloudy,1019.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,04:00,9.8,Partly cloudy,1019.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,05:00,9.5,Partly cloudy,1020.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,06:00,8.9,Clear,1020.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,07:00,9.1,Clear,1020.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,08:00,10.6,Sunny,1020.0,75,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,09:00,12.3,Sunny,1021.0,70,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,10:00,13.3,Sunny,1021.0,67,4.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-09,11:00,15.5,Sunny,1021.0,65,5.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-09,12:00,16.0,Sunny,1021.0,62,5.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-09,13:00,16.0,Sunny,1021.0,63,5.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-09,14:00,16.1,Partly cloudy,1021.0,63,5.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-09,15:00,16.1,Partly cloudy,1022.0,64,5.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,16:00,15.0,Sunny,1022.0,68,5.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,17:00,13.9,Sunny,1022.0,73,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,18:00,12.8,Sunny,1023.0,77,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,19:00,11.3,Clear,1024.0,81,1.0,0,restaurant,"Pants, blouse, heels shoes"
Cluj-Napoca,2022-10-09,20:00,9.9,Clear,1024.0,85,1.0,0,restaurant,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-10-09,21:00,9.8,Clear,1025.0,88,1.0,0,restaurant,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-10-09,22:00,8.8,Clear,1025.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-09,23:00,9.2,Clear,1024.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,00:00,9.6,Clear,1024.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,01:00,9.5,Clear,1024.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,02:00,9.5,Clear,1024.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,03:00,9.4,Partly cloudy,1025.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,04:00,8.4,Clear,1025.0,91,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,05:00,8.3,Clear,1025.0,91,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,06:00,7.9,Clear,1025.0,92,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,07:00,8.2,Clear,1025.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,08:00,9.6,Sunny,1025.0,84,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,09:00,12.2,Sunny,1025.0,80,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,10:00,14.6,Sunny,1024.0,75,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,11:00,15.9,Sunny,1024.0,69,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,12:00,17.1,Sunny,1024.0,64,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,13:00,17.3,Sunny,1023.0,62,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,14:00,17.6,Partly cloudy,1023.0,60,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,15:00,17.8,Partly cloudy,1023.0,58,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,16:00,16.7,Partly cloudy,1022.0,62,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,17:00,15.7,Partly cloudy,1022.0,66,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,18:00,14.6,Cloudy,1022.0,70,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,19:00,14.0,Partly cloudy,1023.0,72,1.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-10,20:00,12.2,Partly cloudy,1023.0,75,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-10,21:00,11.3,Partly cloudy,1023.0,77,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-10,22:00,10.3,Clear,1023.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-10,23:00,9.4,Clear,1023.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,00:00,8.6,Clear,1023.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,01:00,8.4,Clear,1023.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,02:00,8.3,Clear,1023.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,03:00,8.4,Clear,1023.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,04:00,8.4,Clear,1023.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,05:00,8.4,Clear,1023.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,06:00,8.3,Clear,1023.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,07:00,8.7,Partly cloudy,1023.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,08:00,10.1,Partly cloudy,1023.0,77,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,09:00,12.2,Partly cloudy,1024.0,72,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,10:00,14.5,Partly cloudy,1023.0,69,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,11:00,15.4,Partly cloudy,1023.0,65,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,12:00,16.2,Partly cloudy,1023.0,61,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,13:00,16.6,Partly cloudy,1023.0,60,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,14:00,17.0,Partly cloudy,1022.0,58,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,15:00,17.4,Partly cloudy,1022.0,57,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,16:00,16.4,Partly cloudy,1022.0,62,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,17:00,15.5,Partly cloudy,1022.0,67,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,18:00,14.5,Partly cloudy,1022.0,72,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,19:00,13.5,Partly cloudy,1023.0,76,1.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-11,20:00,12.6,Partly cloudy,1023.0,80,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-11,21:00,11.6,Partly cloudy,1023.0,85,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-11,22:00,11.4,Cloudy,1023.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-11,23:00,11.2,Cloudy,1023.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,00:00,11.0,Overcast,1023.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,01:00,11.3,Overcast,1023.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,02:00,11.7,Overcast,1023.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,03:00,12.0,Overcast,1023.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,04:00,11.9,Overcast,1023.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,05:00,11.8,Overcast,1024.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,06:00,11.7,Overcast,1024.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,07:00,10.8,Cloudy,1024.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,08:00,11.3,Cloudy,1024.0,87,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,09:00,11.6,Partly cloudy,1025.0,85,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,10:00,13.0,Partly cloudy,1025.0,82,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,11:00,13.2,Partly cloudy,1025.0,79,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,12:00,13.4,Partly cloudy,1025.0,76,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,13:00,13.6,Cloudy,1024.0,75,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,14:00,13.8,Cloudy,1024.0,74,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,15:00,14.0,Cloudy,1024.0,72,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,16:00,14.3,Cloudy,1024.0,77,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,17:00,13.6,Partly cloudy,1024.0,82,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,18:00,12.9,Partly cloudy,1024.0,88,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,19:00,12.3,Partly cloudy,1025.0,89,1.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-12,20:00,11.7,Partly cloudy,1025.0,90,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-12,21:00,11.3,Partly cloudy,1026.0,92,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-12,22:00,11.3,Partly cloudy,1025.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-12,23:00,10.6,Cloudy,1024.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-13,00:00,11.2,Overcast,1024.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-13,01:00,11.3,Patchy rain possible,1024.0,85,1.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,02:00,11.5,Patchy rain possible,1024.0,87,1.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,03:00,10.4,Patchy rain possible,1024.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,04:00,11.6,Patchy rain possible,1024.0,89,1.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,05:00,11.5,Patchy rain possible,1024.0,89,1.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,06:00,10.3,Patchy rain possible,1024.0,90,1.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,07:00,10.5,Patchy rain possible,1024.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,08:00,11.1,Patchy rain possible,1024.0,86,3.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,09:00,12.8,Patchy rain possible,1024.0,84,3.0,1,home,Pijamas
Cluj-Napoca,2022-10-13,10:00,13.2,Patchy rain possible,1024.0,80,3.0,1,office,"Pants, blouse, jacket, elegant shoes"
Cluj-Napoca,2022-10-13,11:00,13.6,Patchy rain possible,1024.0,77,3.0,1,office,"Pants, blouse, jacket, elegant shoes"
Cluj-Napoca,2022-10-13,12:00,14.0,Patchy rain possible,1023.0,73,3.0,1,office,"Pants, blouse, jacket, elegant shoes"
Cluj-Napoca,2022-10-13,13:00,14.1,Overcast,1023.0,72,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-13,14:00,14.1,Cloudy,1023.0,72,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-13,15:00,14.2,Cloudy,1022.0,71,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-13,16:00,13.3,Patchy rain possible,1022.0,76,3.0,1,office,"Pants, blouse, jacket, elegant shoes"
Cluj-Napoca,2022-10-13,17:00,12.3,Cloudy,1022.0,81,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-13,18:00,11.4,Cloudy,1022.0,86,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-13,19:00,10.9,Cloudy,1022.0,87,1.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-13,20:00,10.5,Cloudy,1022.0,88,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-13,21:00,10.0,Cloudy,1023.0,89,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-10-13,22:00,9.8,Partly cloudy,1022.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-13,23:00,9.5,Partly cloudy,1022.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,00:00,9.3,Partly cloudy,1021.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,01:00,9.4,Partly cloudy,1021.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,02:00,9.4,Partly cloudy,1021.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,03:00,9.5,Partly cloudy,1020.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,04:00,9.2,Partly cloudy,1020.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,05:00,8.9,Partly cloudy,1020.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,06:00,8.6,Partly cloudy,1020.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,07:00,9.7,Partly cloudy,1020.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,08:00,10.8,Partly cloudy,1020.0,83,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,09:00,11.9,Partly cloudy,1020.0,79,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,10:00,13.1,Partly cloudy,1020.0,75,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,11:00,14.4,Sunny,1019.0,70,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,12:00,15.6,Sunny,1019.0,65,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,13:00,15.6,Patchy rain possible,1019.0,64,4.0,1,office,"Pants, blouse, jacket, elegant shoes"
Cluj-Napoca,2022-10-14,14:00,15.7,Partly cloudy,1018.0,62,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,15:00,15.7,Cloudy,1018.0,60,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,16:00,14.5,Cloudy,1018.0,65,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,17:00,13.3,Cloudy,1018.0,70,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,18:00,12.1,Cloudy,1018.0,74,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,19:00,11.5,Partly cloudy,1019.0,77,1.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-10-14,20:00,10.8,Partly cloudy,1019.0,79,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-14,21:00,10.2,Partly cloudy,1019.0,81,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-10-14,22:00,10.3,Partly cloudy,1020.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-14,23:00,9.1,Partly cloudy,1020.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,00:00,8.9,Cloudy,1020.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,01:00,8.3,Partly cloudy,1020.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,02:00,7.9,Partly cloudy,1020.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,03:00,7.4,Clear,1020.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,04:00,7.0,Clear,1020.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,05:00,6.9,Clear,1020.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,06:00,6.8,Clear,1020.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,07:00,7.3,Clear,1020.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,08:00,8.7,Sunny,1020.0,76,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,09:00,10.9,Sunny,1020.0,71,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,10:00,12.3,Sunny,1020.0,68,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,11:00,14.5,Sunny,1020.0,64,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,12:00,15.6,Sunny,1020.0,61,5.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,13:00,15.9,Sunny,1020.0,58,5.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,14:00,16.2,Sunny,1019.0,55,5.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,15:00,16.5,Sunny,1019.0,53,5.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,16:00,15.2,Sunny,1019.0,58,5.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,17:00,14.0,Sunny,1020.0,63,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,18:00,12.7,Sunny,1020.0,68,4.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-15,19:00,12.3,Partly cloudy,1020.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,20:00,10.9,Partly cloudy,1020.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,21:00,10.0,Partly cloudy,1021.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,22:00,8.9,Partly cloudy,1022.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-15,23:00,8.1,Partly cloudy,1022.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,00:00,7.5,Clear,1023.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,01:00,7.2,Clear,1023.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,02:00,7.1,Clear,1024.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,03:00,7.3,Clear,1024.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,04:00,7.1,Clear,1025.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,05:00,6.8,Clear,1025.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,06:00,6.7,Partly cloudy,1025.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,07:00,7.0,Partly cloudy,1025.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,08:00,8.4,Partly cloudy,1026.0,75,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,09:00,9.6,Partly cloudy,1026.0,71,3.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,10:00,10.6,Partly cloudy,1026.0,67,4.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-16,11:00,12.0,Partly cloudy,1026.0,62,4.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-16,12:00,13.3,Partly cloudy,1026.0,58,4.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-16,13:00,14.2,Partly cloudy,1026.0,56,4.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-16,14:00,15.7,Partly cloudy,1025.0,54,5.0,0,park,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-10-16,15:00,16.1,Partly cloudy,1025.0,52,5.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,16:00,14.8,Sunny,1026.0,57,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,17:00,13.4,Sunny,1026.0,63,4.0,0,home,Pijamas
Cluj-Napoca,2022-10-16,18:00,12.1,Sunny,1026.0,68,4.0,0,home,Pijamas
